inspection_id,license_id,application_number,inspection_type,scheduled_date,inspection_result,assigned_team,remarks
80b60fbf-ee9f-4304-a49e-181f1b211ff2,83db6685-fd6f-45dd-8979-5953768a025c,BMC-OCC-2026-000340,joint_inspection,2025-11-24,pending,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Draft saved by desk operator. Ward context: P/N Ward.
bf2ac669-f3c9-4bd1-b570-5ce8ded78976,16fed7d3-fd33-4d29-be1c-42333a08a813,PMC-OCC-2026-000342,joint_inspection,2026-03-18,pending,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: Kothrud Bavdhan.
6d25e200-71fd-4feb-b6d1-1d635498ef38,975a8420-f29a-42c2-9da0-6c5989a596f0,BMC-BPA-2026-000343,joint_inspection,2026-01-16,conditional,license_inspection,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: S Ward.
a65d723a-93ab-4bd7-9a6a-4e31bb62be90,02811a67-c23d-4f31-a59c-e09fdad6aa23,PMC-BPA-2026-000344,joint_inspection,2026-03-23,conditional,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: Nagar Road Vadgaon Sheri.
edac8508-15c1-4299-a2c1-8e7049cf2610,e79b3f8e-08b8-441c-842e-29c35bac4454,BMC-HLT-2026-000345,joint_inspection,2026-01-29,pending,license_inspection,Health clearance routed for departmental review. Returned or rejected after scrutiny due to deficiency. Ward context: G/S Ward.
e3639bb4-d00b-44d4-a89e-b0e8738b2230,3a790627-c5ca-46dd-8880-0975f3b68d02,PMC-BPA-2026-000350,site_visit,2026-01-10,pending,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: Shivajinagar Ghole Road.
7b992b20-db51-4c9b-9927-eca17987b859,9971b4bd-f5ab-4054-8817-7999cc35c432,BMC-TRD-2026-000352,site_visit,2026-01-04,pending,fire_referral_cell,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: M/W Ward.
3fb3bea3-6aca-49dc-99ec-a8546e8eb858,90f26a2a-853e-4868-8183-7fc344220e10,BMC-OCC-2026-000356,joint_inspection,2026-04-12,deficient,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: A Ward.
d36a3bf2-904a-4495-8889-c57f3402b01c,2d551a4a-975d-423d-b193-443d5f250054,PMC-BPA-2026-000358,site_visit,2026-03-27,pending,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Warje Karvenagar.
23998f83-ef14-4e79-b1b4-a202f447b706,b27b33b2-17f7-4370-aca8-2263415774ac,PMC-TRD-2026-000359,joint_inspection,2025-12-21,satisfactory,fire_referral_cell,Trade activity verified against property use and frontage. Draft saved by desk operator. Ward context: Yerwada Kalas Dhanori.
e5761767-3140-44fa-9646-bdef4f72ef2a,b0d4e461-80db-4ce5-b572-830628f98e24,PMC-TRD-2026-000360,joint_inspection,2025-11-10,satisfactory,license_inspection,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Kasba Vishrambagwada.
35aaa711-bbdd-4da6-81ad-35308fce2aae,14d104a5-842d-4df1-a613-70584aba8c9e,PMC-BPA-2026-000361,desk_review,2026-01-27,conditional,license_inspection,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Wanowrie Ramtekdi.
2a1ee61a-ad84-47e7-b92e-887d5831da23,52157100-bd01-4019-b1f0-f0dc58382d9d,BMC-SBD-2026-000362,joint_inspection,2025-11-24,pending,license_inspection,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: G/N Ward.
0a0b059e-204a-4d55-86fe-755ec3dbc4e0,0cbfad86-1239-4b90-b837-3b8fdb2b9c96,BMC-TRD-2026-000363,joint_inspection,2025-12-02,pending,health_section,Trade activity verified against property use and frontage. Returned or rejected after scrutiny due to deficiency. Ward context: R/S Ward.
97f69a04-398d-4e95-90a7-75200603ed66,4aee40c4-5976-4ded-b720-8b77a27e4c54,PMC-EST-2026-000365,desk_review,2025-12-31,satisfactory,ward_engineering,Estate and title review required before disposal. Approved after review and document check. Ward context: Warje Karvenagar.
d5187a66-57a8-47c4-a61b-ec186999b40c,a02b7e43-0a76-46f1-901a-dd249c7afb1c,BMC-BPA-2026-000366,desk_review,2025-12-19,conditional,license_inspection,Plan scrutiny linked to plot metadata and geotag. Draft saved by desk operator. Ward context: P/N Ward.
cd2b1195-d008-4c54-bce3-8eecd170b0fa,c94e73ae-ad98-4838-bdd2-3753b4e12740,BMC-STO-2026-000370,joint_inspection,2026-02-01,satisfactory,ward_engineering,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: G/S Ward.
98b27e74-9f22-45c1-9bbe-4ae991117e10,85d85369-4ca8-436e-a34e-d72e43e1058b,BMC-HLT-2026-000371,joint_inspection,2026-01-07,conditional,fire_referral_cell,Health clearance routed for departmental review. Approved after review and document check. Ward context: H/E Ward.
3503d779-0aef-4a37-8dd8-492f9aaf16d7,17f3f383-ea99-4185-9fab-9bff074cc2f4,PMC-SBD-2026-000372,desk_review,2026-02-05,satisfactory,ward_engineering,Signage dimensions and road setback to be verified. Returned or rejected after scrutiny due to deficiency. Ward context: Warje Karvenagar.
3778adca-ea43-4133-a7a9-62e4b32a6ed2,0fe119a9-5e0c-44df-a1a0-837ec5a3a78a,BMC-OCC-2026-000373,site_visit,2026-04-01,pending,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: F/S Ward.
2c0d90f1-217b-43fa-8076-fe522a621287,35282b9e-600b-479e-8b8b-d8476023d9e7,PMC-BPA-2026-000374,joint_inspection,2026-01-15,satisfactory,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: Kondhwa Yewalewadi.
fe4096e6-047b-45ff-9ee6-44eb522f1b35,b42b12a4-6963-4133-93fa-e5570d56841c,BMC-TRD-2026-000375,joint_inspection,2026-01-02,pending,health_section,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: R/S Ward.
e5118060-164d-4d08-9221-c1992cfce730,4f212ce1-8050-467e-88f0-7ca5db616f96,BMC-SBD-2026-000376,desk_review,2026-03-19,pending,fire_referral_cell,Signage dimensions and road setback to be verified. Submitted to ward workflow queue. Ward context: P/N Ward.
cb48d68c-303c-484e-a7df-ddcbe3b9db35,999c46ad-7fc3-4ff2-9d2f-52118194164c,BMC-OCC-2026-000379,joint_inspection,2025-12-25,deficient,health_section,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: H/E Ward.
f3642505-ddad-4d24-bccb-426df78ebfc5,5bb1b237-5c23-4efa-8f3b-84cc705446b9,PMC-TRD-2026-000380,desk_review,2025-12-10,conditional,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Dhankawadi Sahakarnagar.
2827f751-5649-4d61-8537-0d647897882c,06b88fa4-f4a7-4106-8f78-484362bcdcbd,BMC-BPA-2026-000381,site_visit,2025-12-01,pending,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: N Ward.
73c92d99-3023-48c4-b945-86d77ef34ff3,afd76496-a13e-4b36-9fdf-f7a045480339,BMC-OCC-2026-000382,desk_review,2025-11-23,satisfactory,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Submitted to ward workflow queue. Ward context: R/S Ward.
152cb6d3-7176-4163-9a84-be797bdf99d1,c651f7b1-a037-4ff1-9bb1-ef22e1e0c03d,BMC-SBD-2026-000384,site_visit,2026-01-01,deficient,fire_referral_cell,Signage dimensions and road setback to be verified. Draft saved by desk operator. Ward context: P/N Ward.
313cfcec-7ab2-400c-be58-0cd43eb7481e,8ad5a72d-ffef-4f6a-bd6d-5d9eaea22d4f,PMC-HLT-2026-000385,site_visit,2026-03-31,pending,health_section,Health clearance routed for departmental review. Draft saved by desk operator. Ward context: Nagar Road Vadgaon Sheri.
00494687-e404-432e-91ea-3c0b43897825,2698176a-7c3a-4b63-8eec-f13c915f2ac1,BMC-FIR-2026-000386,site_visit,2026-03-06,pending,ward_engineering,Fire compliance referral generated for joint review. Approved after review and document check. Ward context: S Ward.
3584ed49-b887-44c9-a54f-a117b506d5bb,2084b9a4-3dd4-4c6d-bbc0-54ab25bad2d2,BMC-FIR-2026-000389,joint_inspection,2026-01-01,satisfactory,health_section,Fire compliance referral generated for joint review. Approved after review and document check. Ward context: N Ward.
7f5f293c-41bc-4dc1-b5d3-e047a7ddcbab,2929118f-a6eb-489d-a9bb-7338a402162b,BMC-OCC-2026-000390,joint_inspection,2026-02-24,satisfactory,health_section,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: F/S Ward.
2691924e-4277-4446-8525-89a0fe4867c6,f574af1b-3bad-4048-a341-0f96387ddc75,BMC-HLT-2026-000392,site_visit,2025-12-06,satisfactory,license_inspection,Health clearance routed for departmental review. Approved after review and document check. Ward context: A Ward.
306129ee-91c2-449e-a095-a8cf64c8f207,7973839f-8e4b-415a-80f1-8e2e5ec68c98,BMC-HLT-2026-000395,desk_review,2025-12-26,pending,license_inspection,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: B Ward.
971ed57d-ca6d-46eb-9531-949b52636aef,3f1c791e-8ec0-4bf9-9834-ae0cb62667c8,PMC-OCC-2026-000398,joint_inspection,2026-03-10,satisfactory,license_inspection,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: Sinhagad Road.
23df2f97-575a-4810-8f31-24590c01b262,1d3eb45a-f9ec-4c47-b2ff-6b1a95ce14d7,PMC-OCC-2026-000401,joint_inspection,2026-01-01,satisfactory,health_section,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: Wanowrie Ramtekdi.
c2ea350a-da3a-4c41-8085-8db37b001d24,7e0b7d4f-760a-445b-a981-3d10d2571971,PMC-STO-2026-000403,joint_inspection,2025-11-30,pending,fire_referral_cell,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: Sinhagad Road.
b78ac1f8-4a24-4e89-8b1d-cdedc43d4402,5758537e-149f-494d-b308-86da0280e850,PMC-TRD-2026-000404,site_visit,2026-01-13,satisfactory,fire_referral_cell,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Bibwewadi.
c0b3e8f0-68aa-40c5-b4b0-0b450babf49e,e58cc60b-ed46-4fbf-bcc6-2416721c27d0,PMC-STO-2026-000405,joint_inspection,2025-11-30,deficient,health_section,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: Kondhwa Yewalewadi.
f575cef4-2496-4550-adc0-de621c0cd100,57eafbac-d70b-4d45-98b4-f4c82b731f96,PMC-HLT-2026-000406,site_visit,2025-12-21,satisfactory,license_inspection,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: Kondhwa Yewalewadi.
88920625-7e5c-4300-b677-957f9bd10a83,3bd5fbb8-a63c-42da-ad27-791c248ceede,BMC-HLT-2026-000407,desk_review,2026-02-27,satisfactory,ward_engineering,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: K/W Ward.
4d790450-3a8c-4e68-8d05-09172ebc29c0,d12244de-553d-4609-85ed-e7d059b416bc,BMC-HLT-2026-000410,site_visit,2026-02-06,satisfactory,health_section,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: P/N Ward.
a102bb87-2ce7-43cc-bb96-44d5dc8fb376,fef37f49-3f3c-45d1-a169-0db9a50cb8f0,BMC-BPA-2026-000412,desk_review,2026-01-09,deficient,license_inspection,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: L Ward.
b3ba6abd-f349-42a5-9a5f-1e00f4ee2178,64dee238-a00a-46ec-81ec-571bce044903,PMC-STO-2026-000413,joint_inspection,2026-03-15,deficient,health_section,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: Aundh Baner.
2fdb3513-1af9-424a-95f6-c1c8cd4c6431,b2d14c26-3d94-414f-bb84-fbed8ddc8b6f,PMC-STO-2026-000414,site_visit,2026-02-10,pending,health_section,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: Yerwada Kalas Dhanori.
5ef51c17-77bd-4dcb-8eed-b0271f369bff,18923d5e-2531-4fb7-8846-fc4f8132f69e,BMC-TRD-2026-000415,joint_inspection,2026-04-01,deficient,fire_referral_cell,Trade activity verified against property use and frontage. Draft saved by desk operator. Ward context: L Ward.
f2015213-f6f3-4a92-a087-314a68731d8d,6a665980-683c-41fe-b7c1-53209128076d,PMC-OCC-2026-000420,joint_inspection,2026-02-25,satisfactory,health_section,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: Sinhagad Road.
fc32a6b2-658a-490d-a63a-6873a6cebb00,1f089614-7791-41fb-83cd-f3d7f84e3b91,PMC-HLT-2026-000422,desk_review,2025-12-09,deficient,health_section,Health clearance routed for departmental review. Approved after review and document check. Ward context: Aundh Baner.
245d27fa-a5ab-4889-93a2-efc0cefc4408,69fa81cb-c84b-467d-a9bc-2daa952c46da,BMC-STO-2026-000423,desk_review,2026-01-21,satisfactory,license_inspection,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: K/W Ward.
8d3fa368-c4ed-469e-ba57-fdd01ac64fec,1e2c0a4b-bfc0-487f-a819-9ec0019505a4,PMC-BPA-2026-000424,desk_review,2026-03-22,pending,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: Tilak Road.
16b8a8b2-5fbd-4a6a-a667-29c1f1cfeda2,b3f8cd58-12c5-4c9b-a6a2-4f5fc9c9e567,PMC-TRD-2026-000425,site_visit,2025-11-25,satisfactory,ward_engineering,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Tilak Road.
81973a87-d389-4660-bacd-778a6a10f50a,a4680176-88f0-414f-b07e-21fb159b52bd,PMC-HLT-2026-000426,site_visit,2026-01-02,pending,ward_engineering,Health clearance routed for departmental review. Approved after review and document check. Ward context: Dhankawadi Sahakarnagar.
691e9dbc-df9d-4239-ac31-df948406f944,3816cc55-5b8a-40c3-9036-5e60eeb854ff,PMC-HLT-2026-000427,desk_review,2026-01-18,pending,fire_referral_cell,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: Kasba Vishrambagwada.
8c7e4f26-634d-49aa-b820-834d334379d2,93fd0ffe-b4d3-4f40-aa49-ff2be6b8aa33,BMC-STO-2026-000429,desk_review,2026-01-27,deficient,health_section,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: A Ward.
49e7e839-1c3d-42fd-944d-1a532a87a2cd,3513c3e4-a391-4915-bf34-fa2f98bbf69e,PMC-TRD-2026-000430,desk_review,2026-03-07,satisfactory,ward_engineering,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Kothrud Bavdhan.
f0700209-a027-4973-ad88-6ac3c43fbc36,3d7297fd-27e4-46e4-9843-d098750368be,BMC-SBD-2026-000431,joint_inspection,2025-11-15,satisfactory,health_section,Signage dimensions and road setback to be verified. Approved after review and document check. Ward context: K/W Ward.
cd6f9abc-63ca-43c4-a538-53c989e513a8,08a5ea7f-786c-402d-99bd-dab488a9b0ca,PMC-TRD-2026-000432,joint_inspection,2026-01-22,satisfactory,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Kothrud Bavdhan.
309627c4-45cc-4c00-be05-2008a5dcc247,bdd41e6e-7823-47e4-9e9c-fcfa78ff6762,PMC-SBD-2026-000435,site_visit,2026-01-31,deficient,ward_engineering,Signage dimensions and road setback to be verified. Draft saved by desk operator. Ward context: Sinhagad Road.
d8484ffe-59bc-4cc9-ac34-46d2ab9519b0,4ceddc36-ed77-497f-a19f-6f6fcfbfd1a7,BMC-HLT-2026-000436,site_visit,2026-01-12,conditional,health_section,Health clearance routed for departmental review. Marked under review by licensing officer. Ward context: K/W Ward.
87ba6311-4aa0-475f-a124-f50c867f62ca,87def720-64db-49a5-bd3a-2c3206eeab16,BMC-TRD-2026-000437,joint_inspection,2026-04-03,pending,health_section,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: K/W Ward.
b6b60d19-11bb-45c0-a84e-e3f214163eea,b808b8ce-a867-40ad-ab3b-ece9e8317900,BMC-SBD-2026-000441,site_visit,2026-03-24,satisfactory,health_section,Signage dimensions and road setback to be verified. Marked under review by licensing officer. Ward context: F/S Ward.
194d5ea3-8c15-4386-8d4b-d7e1d615a821,d83dc9a8-d98a-49ef-8b7e-b4095b43d2d4,BMC-STO-2026-000448,desk_review,2026-03-21,satisfactory,license_inspection,Storage and safety conditions to be confirmed on site. Approved after review and document check. Ward context: P/S Ward.
b468de8a-5534-40a7-84de-e2100cff8647,22831616-688a-4649-a4a0-83bda95826a0,BMC-STO-2026-000449,desk_review,2025-12-21,satisfactory,fire_referral_cell,Storage and safety conditions to be confirmed on site. Marked under review by licensing officer. Ward context: M/W Ward.
12697f6a-1b40-499c-83e8-c64366591b6f,84f4abc7-ebec-458b-baf2-bdb3480b94c7,PMC-BPA-2026-000450,joint_inspection,2026-03-08,satisfactory,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: Kasba Vishrambagwada.
31f809cb-159f-44e6-933a-eac5b39d620e,caf95e79-f3bd-4130-8f38-ad15a43dcd5c,PMC-FIR-2026-000451,site_visit,2026-03-14,deficient,license_inspection,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: Nagar Road Vadgaon Sheri.
40a6f6af-642b-4c08-a866-9b6b55168622,f84549f3-4b20-45de-bb5c-1aefb4b031e5,BMC-FIR-2026-000453,desk_review,2026-01-22,satisfactory,fire_referral_cell,Fire compliance referral generated for joint review. Marked under review by licensing officer. Ward context: F/N Ward.
8ad24b14-31f1-4abd-a055-8502a0ce195a,c08dcb91-88c7-4b72-b311-3cc2287a4a60,PMC-STO-2026-000454,desk_review,2025-12-26,pending,fire_referral_cell,Storage and safety conditions to be confirmed on site. Draft saved by desk operator. Ward context: Dhole Patil.
a1b423be-50d1-4ebe-a0b7-bb20787d9c44,ba971a36-f390-46fd-8f56-b42356fc3b5f,PMC-STO-2026-000455,site_visit,2026-02-28,conditional,ward_engineering,Storage and safety conditions to be confirmed on site. Draft saved by desk operator. Ward context: Hadapsar Mundhwa.
dd353009-40e3-40c2-b729-93b7c60a84e2,b016ef7c-7055-4fb6-b46f-9380c1810e9f,BMC-BPA-2026-000456,site_visit,2026-03-30,satisfactory,license_inspection,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: R/N Ward.
efcc5d1d-69d9-4d9c-8c24-9c2931ed56ef,a7bef23e-a12e-4e9d-abb8-f56a4caec1a9,PMC-STO-2026-000457,joint_inspection,2026-01-31,deficient,ward_engineering,Storage and safety conditions to be confirmed on site. Submitted to ward workflow queue. Ward context: Kothrud Bavdhan.
0565e21f-bc35-481b-a0a0-634062b60d48,6bd311f3-0d41-46e3-962d-34ac3429f0b5,PMC-BPA-2026-000459,desk_review,2026-02-28,pending,health_section,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: Sinhagad Road.
cbf8b14e-d277-494b-85d4-d383d3805686,b3e2e5d3-bca2-4538-bb9b-60cdca7562ca,BMC-TRD-2026-000460,joint_inspection,2026-01-24,deficient,fire_referral_cell,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: G/S Ward.
d286a47d-a226-4904-b2ef-5b16798824d7,2f3973c7-f3c1-42d9-86d3-def7a1faeebf,PMC-BPA-2026-000461,desk_review,2026-03-26,satisfactory,health_section,Plan scrutiny linked to plot metadata and geotag. Submitted to ward workflow queue. Ward context: Nagar Road Vadgaon Sheri.
190f6692-6e2c-496b-911c-e6f25b2dd927,3b9e44cf-5d78-490c-9c14-b40fd9b3c404,BMC-SBD-2026-000462,joint_inspection,2026-02-28,satisfactory,fire_referral_cell,Signage dimensions and road setback to be verified. Approved after review and document check. Ward context: H/E Ward.
4f7be850-8788-42bb-b9d7-7e472446644c,355e06cc-1a9f-40d7-9358-ae811420acc2,BMC-TRD-2026-000463,desk_review,2026-03-19,satisfactory,license_inspection,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: R/S Ward.
03c5bee2-e2c4-4a20-8c3e-daf1cd8c367e,da6dc1ce-b753-4f91-b868-2cc780cb4b69,PMC-OCC-2026-000464,joint_inspection,2025-11-23,satisfactory,license_inspection,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: Bibwewadi.
49225622-bada-446a-9d86-fb3ce20cbb5b,efd70203-dec6-4a5c-b9c8-0739c37ca745,PMC-TRD-2026-000465,site_visit,2026-03-17,deficient,health_section,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Yerwada Kalas Dhanori.
39ded085-0554-44d2-88c8-27abb4b8144c,762fb7dc-bcdd-4879-927d-29c5f36528e0,PMC-TRD-2026-000468,joint_inspection,2026-03-11,satisfactory,ward_engineering,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: Yerwada Kalas Dhanori.
41ec7c49-4f95-40f5-85ac-b63e24a5e1dc,d04d0045-7735-4363-aef5-f9cb3fabcc32,PMC-SBD-2026-000473,joint_inspection,2026-01-20,pending,ward_engineering,Signage dimensions and road setback to be verified. Submitted to ward workflow queue. Ward context: Hadapsar Mundhwa.
0e89eea5-1cdf-45d9-b351-4b2ef025e595,31ea4e99-1eb5-44f3-8669-4d6c701e84e8,BMC-FIR-2026-000474,site_visit,2026-02-06,conditional,ward_engineering,Fire compliance referral generated for joint review. Draft saved by desk operator. Ward context: K/W Ward.
04c13889-48e2-4f72-965d-5bca864946f5,b738b53e-4d4d-4a82-b5b1-71ea210fc451,BMC-TRD-2026-000475,site_visit,2025-12-18,conditional,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: S Ward.
c7b791ac-1551-4825-8c17-cbba018fee64,5ff76a83-201c-44ca-8146-fc32cacbe792,PMC-FIR-2026-000478,desk_review,2025-12-11,pending,license_inspection,Fire compliance referral generated for joint review. Submitted to ward workflow queue. Ward context: Kondhwa Yewalewadi.
d9e23c61-37a9-45f6-88fe-b778531c810c,5c26625e-aa23-495b-b161-095ac77a0ede,BMC-OCC-2026-000484,desk_review,2026-03-14,conditional,license_inspection,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: H/E Ward.
a52f2b85-a19f-4d5e-9bc7-480493099433,e8fb58c0-b1c2-47d7-862e-72fa9fd63182,BMC-EST-2026-000485,site_visit,2026-02-03,satisfactory,license_inspection,Estate and title review required before disposal. Submitted to ward workflow queue. Ward context: A Ward.
f6186029-d724-47af-bb70-e8107ba036b9,34d768a2-4d45-4b70-b4a0-96661b7db5d4,BMC-SBD-2026-000486,site_visit,2026-01-31,conditional,ward_engineering,Signage dimensions and road setback to be verified. Draft saved by desk operator. Ward context: P/N Ward.
6b400ea2-59b3-4aa0-8985-9b0fa6f10b26,b03766c6-b2ae-4dc6-b5c7-2a2898a3ad54,PMC-TRD-2026-000488,joint_inspection,2025-11-10,satisfactory,health_section,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: Bibwewadi.
ea36849f-fe35-48ad-afe0-30585fb2db96,1a52ba2b-bd96-400d-8617-e018808c55f6,PMC-TRD-2026-000490,site_visit,2025-12-01,satisfactory,ward_engineering,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: Kasba Vishrambagwada.
dc7e4131-c4da-4e03-b663-cf8511b507c5,2b7513ac-4366-4e52-9885-1a75762682a2,BMC-EST-2026-000491,site_visit,2025-11-30,pending,fire_referral_cell,Estate and title review required before disposal. Marked under review by licensing officer. Ward context: G/N Ward.
2c15709f-f09b-4422-983e-f962d801abe7,65bcadaf-6ceb-407f-9950-a71e68a151cd,BMC-TRD-2026-000492,joint_inspection,2026-01-30,satisfactory,license_inspection,Trade activity verified against property use and frontage. Submitted to ward workflow queue. Ward context: G/N Ward.
637027c0-48cf-4088-a8d7-aaa54fe08c67,c6389f21-b80f-4b4b-b9c1-1159f99ed8e1,PMC-EST-2026-000493,desk_review,2026-04-03,conditional,fire_referral_cell,Estate and title review required before disposal. Draft saved by desk operator. Ward context: Shivajinagar Ghole Road.
e01be44f-6860-4e86-93f5-108920cf091b,78d2ecb8-e373-476b-9dfe-15158c45f082,BMC-TRD-2026-000494,desk_review,2025-12-28,conditional,license_inspection,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: G/S Ward.
a2a7e58f-8084-49c1-aa40-df780f9de155,6261b5b4-b5a4-4879-a2d8-2aaf014840ac,BMC-TRD-2026-000495,site_visit,2026-01-27,pending,fire_referral_cell,Trade activity verified against property use and frontage. Marked under review by licensing officer. Ward context: H/W Ward.
1c5f9257-79ff-4dc0-aef8-b0e8c5d6e6cf,0db9f7d2-2ba7-4c13-8dda-283267bfe497,BMC-BPA-2026-000496,joint_inspection,2025-12-02,pending,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Approved after review and document check. Ward context: A Ward.
4687f722-c62d-4ec9-8cf4-3f3aed69d17d,7e76b7e5-9cbd-4fb1-a562-d354a8e63280,BMC-OCC-2026-000497,desk_review,2025-12-11,satisfactory,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: P/N Ward.
66c3ed63-fe6b-4e40-8b38-533c6719c28c,f860d467-bc8b-4e91-b280-adc63866c5ed,PMC-BPA-2026-000498,desk_review,2025-12-18,satisfactory,fire_referral_cell,Plan scrutiny linked to plot metadata and geotag. Returned or rejected after scrutiny due to deficiency. Ward context: Kothrud Bavdhan.
ce47aad0-5e9e-4d4a-8563-909e68725676,67661e3e-f806-4498-8800-de26231f1802,BMC-OCC-2026-000500,site_visit,2025-11-06,satisfactory,health_section,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: H/W Ward.
ea06bdf0-3d9b-4a96-96bd-54b531c58e3a,9e3ccd40-294e-4cda-b54e-9468e7f59e08,BMC-BPA-2026-000501,joint_inspection,2026-02-02,conditional,ward_engineering,Plan scrutiny linked to plot metadata and geotag. Marked under review by licensing officer. Ward context: M/W Ward.
73b6e398-e4c8-466c-b086-e13fce25198e,7991de14-933a-44d1-b6c3-2dddf4bd9ec8,BMC-TRD-2026-000502,site_visit,2026-02-20,pending,ward_engineering,Trade activity verified against property use and frontage. Approved after review and document check. Ward context: F/N Ward.
8539b66a-8e0d-41cb-92d3-eb025fd57985,9aa803b7-a1d2-4ea5-885d-0316a55db05c,BMC-OCC-2026-000503,desk_review,2026-02-23,pending,fire_referral_cell,Occupancy workflow depends on completion and inspection evidence. Marked under review by licensing officer. Ward context: P/S Ward.
a54032b0-89c1-49f3-8c33-9dd6a8a73a53,7eae2b18-b008-4967-8c51-1a47eaab9c3d,PMC-HLT-2026-000506,site_visit,2026-03-30,satisfactory,license_inspection,Health clearance routed for departmental review. Returned or rejected after scrutiny due to deficiency. Ward context: Bhavani Peth.
1ab04289-688c-4c9c-a942-fac1d453effe,a0c68c69-1837-471d-acda-97665012ece8,PMC-HLT-2026-000508,joint_inspection,2026-01-01,pending,fire_referral_cell,Health clearance routed for departmental review. Submitted to ward workflow queue. Ward context: Aundh Baner.
2be98a03-3638-43c2-914f-3fd3f4ea585e,5fdc2f7f-f176-4a60-addb-7ddc16b157a0,BMC-OCC-2026-000509,desk_review,2025-12-08,satisfactory,ward_engineering,Occupancy workflow depends on completion and inspection evidence. Approved after review and document check. Ward context: B Ward.
f60300cc-3a0d-4989-8ed0-5730259dd4c1,074fac96-7d9d-40a4-907c-413dfcea3666,BMC-OCC-2026-000513,site_visit,2026-02-08,pending,health_section,Occupancy workflow depends on completion and inspection evidence. Returned or rejected after scrutiny due to deficiency. Ward context: F/S Ward.
